1427232,"Carlie C's of Fayetteville, Inc.",Carlie C's IGA #895,561644226,2738 Bragg Blvd.,Fayetteville,NC,28303,445110, Supermarkets ,40,58183,2,0,0,0,0,0,0,0,0,0,0,0,0,187911,1,2,2021,1/4/2022 20:38,
1427235,"Carlie C's Operation Center, Inc.",Carlie C's Service Center,561275088,10 Carlie C's Dr.,Dunn,NC,28334,445110, Supermarkets ,75,150693,1,0,0,0,2,0,0,2,0,0,0,0,0,206803,1,2,2021,1/4/2022 20:39,
1427236,PAM Trading Corporation,PAM Trading Corporation,561360314,1135 Snow Bridge Lane,Kernersville,NC,27284,423830, Textile machinery and equipment merchant wholesalers ,58,111887,1,0,0,0,2,0,0,2,0,0,0,0,0,89478,1,2,2021,1/4/2022 20:40,
1427237,"Promise Foods, Inc.",Carlie C's IGA #780,472572988,1111 Sunset Ave.,Clinton,NC,28328,445110, Supermarkets ,42,62696,2,0,0,0,0,0,0,0,0,0,0,0,0,370234,1,2,2021,1/4/2022 20:40,
1427240,Nitro Quimica Corporation,Nitro Quimica Corporation,813673903,2300 W Point Ave,College Park,GA,30337,325412, Dermatological preparations manufacturing ,20,38273,1,0,1,0,0,44,0,1,0,0,0,0,0,795410,1,2,2021,1/10/2022 22:29,Missing information
1427249,Carlie C's IGA,Carlie C's IGA #760,472572988,10 Carliecs Dr.,Dunn,NC,28334,445110, Supermarkets ,58,13355,2,0,0,0,0,0,0,0,0,0,0,0,0,795422,1,2,2021,1/4/2022 20:48,
1427252,Carlie C's IGA,Carlie C's IGA #765,472572988,10 Carliecs Dr.,Dunn,NC,28334,445110, Grocery stores ,46,14294,2,0,0,0,0,0,0,0,0,0,0,0,0,795424,1,2,2021,1/4/2022 20:50,
1427253,"Breda Pest Management, Inc.","Breda Pest Management, Inc.",582202072,112 Brand Rd. SE,Loganville,GA,30052,561710," Pest control (except agricultural, forestry) services ",121,272250,1,0,1,2,0,35,28,3,0,0,0,0,0,795423,1,2,2021,1/4/2022 20:50,
1427275,Blackpowder Products Inc,BPI,582383637,1270 Progress Center Ave Ste 100,Lawrenceville,GA,30043,423910, Sporting firearms and ammunition merchant wholesalers ,70,163020,1,0,0,0,1,0,0,1,0,0,0,0,0,355841,1,2,2021,1/4/2022 21:05,
1427296,"Pinnix, Inc. - Gastonia, NC","Pinnix, Inc. - Gastonia, NC",,"Post Office Box 100, 315 S. South Street (28052)",GASTONIA,NC,28053,236220," Addition, alteration and renovation for-sale builders, commercial and institutional building ",18,34567,2,0,0,0,0,0,0,0,0,0,0,0,0,407761,1,2,2021,1/4/2022 21:16,
1427307,"INDUSTRIAL MATAL FABRICATORS, INC.","INDUSTRIAL METAL FABRICATORS, INC.",581032074,7007 FLAT ROCK ROAD,MIDLAND,GA,31820,332322," Air cowls, sheet metal (except stampings), manufacturing ",27,32285,1,0,2,0,0,294,0,2,0,0,0,0,0,266178,1,2,2021,1/4/2022 21:21,
1427308,Innofa USA LLC,Innofa USA LLC,200102437,716 COMMERECE DR,Eden,NC,27288,313210," Textile mills, broadwoven fabrics ",51,111090,2,0,0,0,0,0,0,0,0,0,0,0,0,658865,1,2,2021,1/4/2022 21:22,
1427348,Oxford Construction Company,Oxford Construction Company ,580538940,3200 Palmyra Rd,Albany,GA,31707,237310," Resurfacing, highway, road, street, bridge or airport runway ",290,581754,2,0,0,0,0,0,0,0,0,0,0,0,0,138496,1,3,2021,1/4/2022 21:35,
1427452,,DR Reynolds,561787029,708 Griffin Farm Rd,Star,NC,27356,236210, Industrial building (except warehouses) construction ,67,164674,1,0,0,1,0,0,5,1,0,0,0,0,0,650394,1,2,2021,1/5/2022 12:50,
1427464,Uchiyama MFG America LLC,Uchiyama MFG America LLC,472398801,494 Arrington Bridge Road,Goldsboro,NC,27530,339991," Gasket, packing, and sealing devices manufacturing ",130,274554,2,0,0,0,0,0,0,0,0,0,0,0,0,51908,1,2,2021,1/5/2022 13:22,
1427477,"gentry machine works, inc","gentry machine works, inc",,5110 transport blvd,columbus,GA,31907,332710, Machine shops ,35,72800,1,0,0,0,1,0,0,1,0,0,0,0,0,310227,1,2,2021,1/5/2022 13:32,
1427491,Republic Conduit,Republic Conduit Inc. - Cedar Springs,364515935,633 Georgia Tubing Rd.,Cedar Springs,GA,39832,331210," Conduit, welded and lock joint, made from purchased iron or steel ",146,303083,1,0,1,0,1,14,0,2,0,0,0,0,0,795500,1,2,2021,1/5/2022 13:53,
1427496,Ricky Heath Plumbing,Ricky Heath Plumbing,581976045,505 Hillcrest Ind Blvd,Macon,GA,31204,238220, Plumbing contractors ,24,960,2,0,0,0,0,0,0,0,0,0,0,0,0,795502,1,2,2021,1/5/2022 14:06,
1427546,"Vital Fuel Systems, Inc.","Vital Fuel Systems, Inc.",561924275,1076 Classic Road,Apex,NC,27539,238290, Mechanical equipment insulation ,31,63318,2,0,0,0,0,0,0,0,0,0,0,0,0,341499,1,2,2021,1/5/2022 14:40,
1427549,Greystone Concrete Products Inc,Greystone Concrete Products Inc,560494957,2100 North Garnett Street,Henderson,NC,27536,327390," Cast stone, concrete (except structural), manufacturing ",34,78044,1,0,0,0,2,0,0,2,0,0,0,0,0,592447,1,2,2021,1/5/2022 14:41,
1427563,carl Rose Paving,carl Rose Paving,560797427,217 asphalt trail,Elkin,NC,28621,237310," Asphalt paving (i.e., highway, road, street, public sidewalk) ",85,164651,1,0,3,0,0,180,90,3,0,0,0,0,0,657672,1,2,2021,1/5/2022 14:49,
1427577,P&D Architectural Precast Inc.,P&D Architectural Precast Inc.,272202721,323 E Railroad Street,LaGrange,NC,28551,327390," Architectural wall panels, precast concrete, manufacturing ",23,41192,1,0,1,1,0,10,4,2,0,0,0,0,0,693688,1,2,2021,1/5/2022 14:57,
1427593,Nucor ,Nucor Steel - Hertford County,131860817,1505 River Road,Cofield,NC,27922,331110, Steel manufacturing ,499,1051544,1,0,5,1,2,301,199,8,0,0,0,0,0,98699,1,3,2021,1/5/2022 15:11,
1427606,"Beam Construction Company, Inc.","Beam Construction Company, Inc.",560581262,601 East Main Street,Cherryville,NC,28021,236220," Addition, alteration and renovation general contractors, commercial and institutional building ",82,138129,2,0,0,0,0,0,0,0,0,0,0,0,0,660671,1,2,2021,1/5/2022 15:36,
1427622,"Cherokee Enterprises, Inc.","Cherokee Enterprises, Inc.",561587651,1371 Acquoni Rd.,Cherokee,NC,28719,238910, Grading construction sites ,30,57011,2,0,0,0,0,0,0,0,0,0,0,0,0,542788,1,2,2021,1/5/2022 15:46,
1427628,Custom Glass Products of Carolina,1475 Harrison Rd,311241412,PO Box 2049,Salisbury,NC,28145,327211," Flat glass (e.g., float, plate) manufacturing ",104,217540,1,0,3,1,0,30,5,4,0,0,0,0,0,259390,1,2,2021,1/5/2022 15:47,
1427633,Cascade Corporation,Cascade Corporation - WRB,930136592,104 Industrial Park Blvd,Warner Robins,GA,31088,333924, Forklifts manufacturing ,60,143131,1,0,2,0,5,2,0,7,0,0,0,0,0,795539,1,2,2021,1/5/2022 15:50,
1427653,Cal-Maine Foods Patterson Feed Mill ,Cal-Maine Food  Patterson Feed Mill ,640500378,6733 US Hwy 84,Patterson ,GA,31557,311119, Animal feed mills (except dog and cat) manufacturing ,13,36118,1,0,0,0,1,0,0,1,0,0,0,0,0,795540,1,1,2021,1/5/2022 15:55,
1427680,"ryder system,inc.",Ryder 2672,590747035,515 cdp industrial blvd ,grovetown ,GA,30813,811310, Commercial and industrial machinery repair and maintenance services ,23,49920,2,0,0,0,0,0,0,0,0,0,0,0,0,795552,1,2,2021,1/5/2022 16:15,
1427696,"SOUTHEAST PUMP SPECIALIST, INC.","SOUTHEAST PUMP SPECIALIST, INC.",,1864 TOBACCO ROAD,Augusta,GA,30906,423830," Pumps and pumping equipment, industrial-type, merchant wholesalers ",65,140000,2,0,0,0,0,0,0,0,0,0,0,0,0,751271,1,2,2021,1/5/2022 16:27,
1427710,Cardinal Container Systems,Cardinal Container Systems,561166930,138 Walser Rd.,Lexington,NC,27295,326199," Packaging, plastics (e.g., blister, bubble), manufacturing ",68,130315,1,0,1,0,1,1,0,2,0,0,0,0,0,741656,1,2,2021,1/5/2022 16:33,
1427713,"Schutz Container Systems, Inc",Schutz Container Systems,521669773,210 Walser Rd,Lexington,NC,27295,326199," Packaging, plastics (e.g., blister, bubble), manufacturing ",58,121532,1,0,0,0,1,0,0,1,0,0,0,0,0,741616,1,2,2021,1/5/2022 16:35,
1427751,The Diversified Utility Group LLC,The Diversified Utility Group LLC,463190401,6920 E Marshville Blvd,Marshville,NC,28103,237130," Utility line (i.e., communication, electric power), construction ",42,89350,2,0,0,0,0,0,0,0,0,0,0,0,0,795572,1,2,2021,1/5/2022 16:53,
1427806,Atlanta Gear Works Inc,Atlanta Gear Works Inc,581823569,433 Hightower Parkway,Dawsonville,GA,30534,333612," Gears, power transmission (except aircraft, motor vehicle), manufacturing ",47,87733,2,0,0,0,0,0,0,0,0,0,0,0,0,280302,1,2,2021,1/5/2022 17:31,
1427811,Caliber Associates Inc.,Caliber Associates Inc.,452637781,"4520 Mint Hill Village Ln., 102",Mint Hill,NC,28227,238140," Retaining wall, masonry (i.e., block, brick, stone), construction ",35,53729,1,0,0,1,0,0,7,1,0,0,0,0,0,651646,1,2,2021,1/5/2022 17:37,
1427878,Celebration Station Properties Inc,CSP Greensboro,61673377,4315 Big Tree Way,Greensboro,NC,27409,713120, Family fun centers ,36,43831,1,0,1,0,0,2,0,1,0,0,0,0,0,752924,1,2,2021,1/5/2022 18:24,
1427899,"Allsouth Constructors, Inc.","Allsouth Constructors, Inc.",582167102,9124 North Park Drive,Covington,GA,30014,237110," Utility line (i.e., sewer, water), construction ",31,60606,2,0,0,0,0,0,0,0,0,0,0,0,0,59383,1,2,2021,1/5/2022 18:33,
1427916,"Scout Limited, Inc.","Scout Limited, Inc.",204240706,PO Box 10038,Goldsboro,NC,27532,423990," General merchandise, durable goods, merchant wholesalers ",60,114179,1,0,1,0,1,1,0,2,0,0,0,0,0,502085,1,2,2021,1/5/2022 18:50,
1427923,"Dynamic Machining x Manufacturing, LLC","Dynamic Machining x Manufacturing, LLC",201982900,157 Industrial Dr.,King,NC,27021,332710, Machine shops ,29,51597,2,0,0,0,0,0,0,0,0,0,0,0,0,279913,1,2,2021,1/5/2022 18:56,
1427925,Rock Ridge Farms Partnership,Rock Ridge Farms Partnership,562236641,6611 Luther Rd,Wilson,NC,27893,111910," Tobacco farming, field and seed production ",23,44091,1,0,1,0,0,104,0,1,0,0,0,0,0,454066,1,1,2021,1/5/2022 18:56,
1427935,UpTime Electric Company Inc.,Construction,581292621,495-C 85 Circle,College Park,GA,30349,238210, Low voltage electrical work ,133,261332,1,0,4,1,0,42,187,5,0,0,0,0,0,141183,1,2,2021,1/5/2022 19:05,
1427951,"Thunderbird, LLC",Metal Impact East,861322902,235  Riverbend Road,Graham,NC,27253,331318, Aluminum bar made by extruding purchased aluminum ,80,124935,1,0,1,0,1,158,0,2,0,0,0,0,0,795602,1,2,2021,1/5/2022 19:17,
1427961,"Register Insulation, Inc.",Register Insulation,581599208,697 George Morris Road,Vidalia,GA,30474,238290, Mechanical equipment insulation ,53,121065,2,0,0,0,0,0,0,0,0,0,0,0,0,230857,1,2,2021,1/5/2022 19:23,
1428002,ABB Installation Products Inc. ,Hickory - 415 19th Street Drive S.E.,221326940,415 19th Street Drive S.E.,Hickory ,NC,28602,335931," Cutouts, switch and fuse, manufacturing ",50,95612,1,0,1,0,0,30,0,1,0,0,0,0,0,728682,1,2,2021,1/13/2022 22:08,Had to take into account the return date for the employee that was out for days out. There were 18 days in August and 12 days in September. September 12th was the day of stoppage. 
1428011,,Groninger USA ,,14045 South Lakes Dr.,Charlotte,NC,28273,333993," Bottling machinery (e.g., capping, filling, labeling, sterilizing, washing) manufacturing ",63,131040,2,0,0,0,0,0,0,0,0,0,0,0,0,502531,1,2,2021,1/5/2022 20:00,
1428025,Comfort Systems USA Southeast ,Comfort Systems USA Southeast Athens Div 33,,"1060 Gaines School Rd, Suite C-3",Athens,GA,30606,238220," HVAC (heating, ventilation and air-conditioning) contractors ",2,2962,2,0,0,0,0,0,0,0,0,0,0,0,0,587006,1,1,2021,1/5/2022 20:08,
1428027,Comfort Systems USA Southeast,Comfort Systems USA Southeast. Atlanta Div 32,,"1965 Vaughn Road, Ste B",Kennesaw,GA,30144,238220," Heating, ventilation and air-conditioning (HVAC) contractors ",26,54687,2,0,0,0,0,0,0,0,0,0,0,0,0,587025,1,2,2021,1/5/2022 20:10,
1428028,"Schuetz Container Systems, Inc","Schuetz Container Systems, Inc",521669773,1224 Bankhead Highway,Winder,GA,30680,326199," Drums, plastics (i.e., containers), manufacturing ",144,300086,1,0,1,2,1,2,62,3,0,0,0,1,0,411880,1,2,2021,1/5/2022 20:10,
1428030,Comfort Systems USA Southeast,Comfort Systems USA Southeast. Augusta DIV 34 ,,4809 Technology Dr,Martinez,GA,30907,238220," HVAC (heating, ventilation and air-conditioning) contractors ",20,41490,2,0,0,0,0,0,0,0,0,0,0,0,0,587081,1,1,2021,1/5/2022 20:11,
1428033,Atlanta Casework Systems,Atlanta Casework Systems,201298322,3815 Evans Road,Cumming,GA,30040,337212," Architectural woodwork and fixtures (i.e., custom designed interiors) manufacturing ",45,90635,1,0,0,0,3,0,0,3,0,0,0,0,0,78599,1,2,2021,1/5/2022 20:13,
1428034,Comfort Systems USA Southeast,Comfort Systems USA Southeast.- Macon Div 31,,177 Woodfield Dr,Macon,GA,31210,238220," Heating, ventilation and air-conditioning (HVAC) contractors ",16,31813,2,0,0,0,0,0,0,0,0,0,0,0,0,587101,1,1,2021,1/5/2022 20:13,
1428043,Comfort Systems USA Southeast,"Control Concpets Inc, (CCI) - Cumming, GA Div 55 & 60",,"3550 N Parkway, Ste 100",Cumming,GA,30040,238220," Heating, ventilation and air-conditioning (HVAC) contractors ",68,138116,2,0,0,0,0,0,0,0,0,0,0,0,0,587167,1,2,2021,1/5/2022 20:17,
1428050,Comfort Systems USA Southeast,Comfort Systems USA Southeast. Savannah DIV 35,,402 HWY 80 East,Bloomingdale,GA,31302,238220," Heating, ventilation and air-conditioning (HVAC) contractors ",26,48218,2,0,0,0,0,0,0,0,0,0,0,0,0,587117,1,2,2021,1/5/2022 20:20,
1428054,Alpha ProTech Engineered Products Inc,Alpha ProTech Engineered Products Inc,201269912,301 South Blanchard Street,Valdosta,GA,31601,314999, Processing of textile mill waste and recovering fibers ,70,146149,1,0,0,0,1,0,0,1,0,0,0,0,0,270571,1,2,2021,1/5/2022 20:20,
1428055,Comfort Systems USA Southeast,Comfort Systems USA Southeast. Thomasville DIV 10,,250 Commerical Drive,Thomasville ,GA,31757,238220," Heating, ventilation and air-conditioning (HVAC) contractors ",34,56476,2,0,0,0,0,0,0,0,0,0,0,0,0,587156,1,1,2021,1/5/2022 20:20,
1428058,Comfort Systems USA Southeast,Comfort Systems USA Southeast.  Valdosta DIV 38/10,,4518 Val North Drive,Valdosta,GA,31602,238220," Heating, ventilation and air-conditioning (HVAC) contractors ",14,46049,2,0,0,0,0,0,0,0,0,0,0,0,0,587125,1,1,2021,1/5/2022 20:21,
1428074,"Upgrade Landscaping, LLC","Upgrade Landscaping, LLC",581928339,P O Box 2838,CUMMING,GA,30028,561730, Landscape installation services ,22,13499,2,0,0,0,0,0,0,0,0,0,0,0,0,795628,1,2,2021,1/5/2022 20:29,
1428077,Southeast Roofing Solutions,Southeast Roofing Solutions,580976458,16101 Hwy 80 W,Statesboro,GA,30459,238160, Roof membrane installation ,77,160549,1,0,1,0,0,10,18,1,0,0,0,0,0,795626,1,2,2021,1/5/2022 20:31,
1428104,Ganaway Contracting Company,Ganaway Contracting,581913186,380 N Main St,Alpharetta,GA,30009,236220," Addition, alteration and renovation general contractors, commercial and institutional building ",27,56160,2,0,0,0,0,0,0,0,0,0,0,0,0,264226,1,2,2021,1/5/2022 20:49,
1428112,Services Unlimited Heating & Air,Main Office,,1241 Wicker Rd,Raleigh,NC,27604,238220," Heating, ventilation and air-conditioning (HVAC) contractors ",18,35720,2,0,0,0,0,0,0,0,0,0,0,0,0,128448,1,1,2021,1/5/2022 20:55,
1428196,"Harcon, Inc.","Harcon, Inc.",,498 Tuggle Greer Drive,Buford,GA,30518,238110," Retaining wall (except anchored earth), poured concrete, construction ",161,329313,1,0,0,6,5,0,134,11,0,0,0,0,0,431755,1,3,2021,1/5/2022 21:34,
1428213,Utili-Serve LLC,Utili-Serve LLC,262847595,1701 Cable Drive NE,Conover,NC,28613,237130," Substation and switching station, power transmission line, construction ",197,352696,1,0,0,0,2,0,0,2,0,0,0,0,0,182300,1,2,2021,1/5/2022 21:52,
1428263,"JAH Power Services, Inc.",JAH Power Services,261929805,1274 Main St,Whitesburg,GA,30185,238210, Low voltage electrical work ,60,127204,1,0,1,0,1,1,0,2,0,0,0,0,0,427274,1,2,2021,1/5/2022 22:50,
1428286,"Bartlett Milling Company, L.P.","Bartlett Milling Company, L.P. (STV)",431920495,701 S. Center Street,Statesville,NC,28677,311211," Flour mills, cereals grains (except breakfast cereals, rice) ",108,245568,1,0,0,1,1,0,121,2,0,0,0,0,0,541877,1,2,2021,1/5/2022 23:43,
1428287,"Bartlett Milling Company, L.P.","Bartlett Milling Company, L.P. (W/M)",431920495,5000 Wilson's Mills Road,Wilson's Mills,NC,27593,311211," Flour mills, cereals grains (except breakfast cereals, rice) ",39,85088,2,0,0,0,0,0,0,0,0,0,0,0,0,541878,1,2,2021,1/5/2022 23:44,
1428333,AAllied Die Casting,Aallied North Carolina,363710664,401 Aallied Drive ,Rutherfordton,NC,29349,331523, Aluminum die-casting foundries ,110,222834,1,0,2,4,1,85,216,7,0,0,0,0,0,795683,1,2,2021,1/6/2022 13:03,
1428347,,StoneCreek Health & Rehabilitation,273903318,455 Victoria Road,Asheville,NC,28801,623110, Nursing homes ,107,161449,1,0,0,2,1,0,9,3,0,0,0,0,0,74980,1,2,2021,1/6/2022 13:27,
1428350,Southeast Pipe Survey,Southeast Pipe Survey,581664594,3523 Williams Street,Patterson,GA,31557,237110," Utility line (i.e., sewer, water), construction ",74,110967,1,0,3,0,2,305,0,5,0,0,0,0,0,628755,1,2,2021,1/6/2022 13:28,
1428364,"M&M Electric Service, Inc.","M&M Electric Service, Inc",561043583,"1680 Garfield Drive, PO Box 12847",Gastonia,NC,28052,238210, Electrical work ,31,67025,2,0,0,0,0,0,0,0,0,0,0,0,0,264725,1,2,2021,1/6/2022 13:48,
1428396,,Carolina Asphalt,561456510,622 E. Westinghouse Blvd.,Charlotte,NC,28273,238990," Paving, residential and commercial driveway and parking lot ",42,89570,1,0,3,1,0,66,24,2,0,0,0,0,2,45878,1,2,2021,1/6/2022 14:23,
1428446,"Raleigh Lanehart Electric Co., Inc","Raleigh Lanehart Electric Co., Inc",752585373,1120 Burma Drive,Apex,NC,27502,238210, Electrical contractors ,55,114889,1,0,0,4,0,0,17,4,0,0,0,0,0,96955,1,2,2021,1/6/2022 14:44,
1428452,"Watkins Floor Covering, Inc.","Watkins Floor Covering, Inc.",30579628,1311 North Marine Blvd,Jacksonville,NC,28540,238330," Floor laying, scraping, finishing and refinishing ",30,59520,2,0,0,0,0,0,0,0,0,0,0,0,0,648006,1,2,2021,1/6/2022 14:47,
1428458,"Atlanta Lanehart Electric Co., Inc.","Atlanta Lanehart Electric Co., Inc.",760345976,1030 Union Center ,Alpharetta,GA,30004,238210, Electrical contractors ,93,191671,1,0,0,2,0,0,14,2,0,0,0,0,0,64997,1,2,2021,1/6/2022 14:49,
1428464,Reich LLC,Reich LLC,273600880,140 Vista Blvd,Arden,NC,28704,332721, Precision turned product manufacturing ,91,171613,1,0,4,1,1,40,7,2,0,4,0,0,0,295559,1,2,2021,1/6/2022 14:53,
1428502,"Ashley Sling, Inc.","Ashley Sling, Inc.",581980459,7929 Troon Circle,Austell,GA,30168,332618," Slings, lifting, made from purchased wire ",42,87360,2,0,0,0,0,0,0,0,0,0,0,0,0,795727,1,2,2021,1/6/2022 15:21,
1428506,Sika Corporation,Sika Georgia,221594831,"3483 Satellite Boulevard, Suite 315S",Duluth,GA,30096,238160, Roof membrane installation ,22,41558,2,0,0,0,0,0,0,0,0,0,0,0,0,62171,1,2,2021,1/6/2022 15:22,
1428514,Georgia Printco LLC,Georgia Printco LLC,582661162,90 S Oak St,Lakeland,GA,31635,339950," Signs and signboards (except paper, paperboard) manufacturing ",39,71002,1,0,0,0,3,0,0,3,0,0,0,0,0,544808,1,2,2021,1/6/2022 15:26,
1428526,Pratt Industries,"Pratt (Target Container),Inc.												",630707285,1975 Sarasota Business Pkwy,conyers,GA,30013,322211," Boxes, shipping, laminated paper and paperboard, made from purchased paperboard ",144,314307,1,0,0,1,0,0,30,1,0,0,0,0,0,547307,1,2,2021,1/6/2022 15:30,
1428532,"Ashley Sling, Inc.",Ashley Sling Charlotte,,2401 N. Graham St.,Charlotte,NC,28206,332618," Slings, lifting, made from purchased wire ",23,47840,2,0,0,0,0,0,0,0,0,0,0,0,0,450277,1,2,2021,1/6/2022 15:33,
1428558,"McKenzie Sports Products, LLC",McKenzie Creative Brands,232717120,1135 Montgomery Avenue,Albemarle,NC,28001,326150, Polyurethane foam products manufacturing ,142,218405,1,0,3,3,0,183,156,6,0,0,0,0,0,665518,1,2,2021,1/6/2022 15:50,
1428560,Cardinal Concrete Corporation,Cardinal Concrete Corporation,262747893,3820 Garmon Mill Rd,Midland,NC,28107,238110," Retaining wall (except anchored earth), poured concrete, construction ",30,78000,2,0,0,0,0,0,0,0,0,0,0,0,0,278998,1,2,2021,1/6/2022 15:51,
1428566,"Building the Carolinas, Inc.","Building the Carolinas, Inc.",464682626,3820 Garmon Mill Rd,Midland,NC,28107,238110, Concrete finishing ,15,46800,2,0,0,0,0,0,0,0,0,0,0,0,0,279003,1,2,2021,1/6/2022 15:53,
1428571,McKenzie Sports Products,McKenzie Sports Products,232717120,1910 St. Lukes Church Road,Salibury,NC,28146,326150, Foam plastics products (except polystrene) manufacturing ,370,564626,1,0,1,4,1,49,168,5,0,0,0,0,1,541233,1,3,2021,1/6/2022 15:55,
1428593,"Williams Produce, Inc.","Williams Produce, Inc.",581876239,111 Cabbage Road,Moultrie,GA,31788,424480," Produce, fresh, merchant wholesalers ",51,26732,2,0,0,0,0,0,0,0,0,0,0,0,0,795745,1,2,2021,1/6/2022 16:08,
1428614,"Supplyone, Inc.","Supplyone, Inc.",541439033,729 Palmer Road,Rockwell,NC,28138,322211," Boxes, corrugated and solid fiber, made from purchased paper or paperboard ",150,345398,1,0,1,3,0,89,212,4,0,0,0,0,0,630786,1,2,2021,1/6/2022 16:23,
1428618,Cabarrus County,County Manager,566000281,65 Church Street S,Concord,NC,28026,921140, Executive and legislative office combinations ,21,46229,2,0,0,0,0,0,0,0,0,0,0,0,0,511826,3,2,2021,1/6/2022 16:26,
1428619,Cabarrus County,Emergency Management,566000281,65 Church Street S,Concord,NC,28026,921140, Executive and legislative office combinations ,24,48670,1,0,3,0,0,38,12,1,0,2,0,0,0,511828,3,2,2021,1/6/2022 16:26,
1428620,Cabarrus County Government,Finance,566000281,65 Church Street S,Concord,NC,28026,921140, Executive and legislative office combinations ,17,31840,2,0,0,0,0,0,0,0,0,0,0,0,0,541017,3,1,2021,1/6/2022 16:26,
1428621,Cabarrus County,Active Living & Parks,566000281,65 Church Street S,Concord,NC,28026,921140, Executive and legislative office combinations ,46,62986,1,0,1,0,0,1,71,1,0,0,0,0,0,511815,3,2,2021,1/6/2022 16:26,
1428622,Cabarrus County,Register of Deeds,566000281,65 Church Street S,Concord,NC,28026,921140, Executive and legislative office combinations ,8,17433,2,0,0,0,0,0,0,0,0,0,0,0,0,511837,3,1,2021,1/6/2022 16:26,
1428623,Cabarrus County,Board of Commissioners,566000281,65 Church Street S,Concord,NC,28026,921140, Executive and legislative office combinations ,8,6938,2,0,0,0,0,0,0,0,0,0,0,0,0,511821,3,1,2021,1/6/2022 16:26,
1428624,Cabarrus County,Board of Elections,566000281,65 Church Street S,Concord,NC,28026,921140, Executive and legislative office combinations ,14,13878,2,0,0,0,0,0,0,0,0,0,0,0,0,511822,3,1,2021,1/6/2022 16:26,
1428625,Cabarrus County,County Fair,566000281,65 Church Street S,Concord,NC,28026,921140, Executive and legislative office combinations ,2,3564,2,0,0,0,0,0,0,0,0,0,0,0,0,511830,3,1,2021,1/6/2022 16:26,
1428626,Cabarrus County,Department of Human Services,566000281,65 Church Street S,Concord,NC,28026,921140, Executive and legislative office combinations ,396,729551,1,0,4,1,5,22,124,8,0,2,0,0,0,511827,3,3,2021,1/6/2022 16:26,
1428627,Cabarrus County,Emergency Medical Services,566000281,65 Church Street S,Concord,NC,28026,921140, Executive and legislative office combinations ,155,289453,1,0,7,0,6,241,14,6,0,4,0,0,3,511829,3,2,2021,1/6/2022 16:26,
1428628,Cabarrus County,Human Resources,566000281,65 Church Street S,Concord,NC,28026,921140, Executive and legislative office combinations ,12,19952,2,0,0,0,0,0,0,0,0,0,0,0,0,511831,3,1,2021,1/6/2022 16:26,
1428629,Cabarrus County,Information Technology Systems,566000281,65 Church Street S,Concord,NC,28026,921140, Executive and legislative office combinations ,31,67038,2,0,0,0,0,0,0,0,0,0,0,0,0,511833,3,2,2021,1/6/2022 16:26,
1428630,Cabarrus County,Infrastructure & Asset Management,566000281,65 Church Street S,Concord,NC,28026,921140, Executive and legislative office combinations ,79,153708,1,0,3,3,0,15,70,4,0,2,0,0,0,511832,3,2,2021,1/6/2022 16:26,
1428631,Cabarrus County,Libraries,566000281,65 Church Street S,Concord,NC,28026,921140, Executive and legislative office combinations ,59,114150,2,0,0,0,0,0,0,0,0,0,0,0,0,511834,3,2,2021,1/6/2022 16:26,
1428632,Cabarrus County,Planning and Development,566000281,65 Church Street S,Concord,NC,28026,921140, Executive and legislative office combinations ,52,100403,2,0,0,0,0,0,0,0,0,0,0,0,0,511835,3,2,2021,1/6/2022 16:26,
1428633,Cabarrus County,Sheriff's Department,566000281,65 Church Street S,Concord,NC,28026,921140, Executive and legislative office combinations ,412,836586,1,0,7,6,11,32,116,21,1,0,0,0,2,511838,3,3,2021,1/20/2022 17:44,"Incorrectly marked one employee as having 5 days restricted duty and 5 days away from work, when the employee only had 5 days of restricted duty. "
1428634,Cabarrus County,Taxes,566000281,65 Church Street S,Concord,NC,28026,921140, Executive and legislative office combinations ,43,80826,2,0,0,0,0,0,0,0,0,0,0,0,0,511839,3,2,2021,1/6/2022 16:26,
1428635,Cabarrus County,Veteran Services,566000281,65 Church Street S,Concord,NC,28026,921140, Executive and legislative office combinations ,4,8547,2,0,0,0,0,0,0,0,0,0,0,0,0,511840,3,1,2021,1/6/2022 16:26,
1428666,Element Service Group Mechanical LLC,Element Service Group Mechanical LLC,271135392,1400 Nowell Rd,Raleigh,NC,27607,238220," HVAC (heating, ventilation and air-conditioning) contractors ",35,72637,1,0,1,1,0,2,45,1,0,0,0,0,1,795758,1,2,2021,1/6/2022 16:46,
1428717,City Electric Supply Online,CESO,592279498,3929 Shutterfly Rd.,Charlotte,NC,28273,423610," Alarm apparatus, electric, merchant wholesalers ",51,112200,1,0,0,0,2,0,0,2,0,0,0,0,0,661781,1,2,2021,1/6/2022 17:06,
1428865,The Hammock Source,The Hammock Source,561029534,305 Industrial Blvd,Greenville,NC,27834,337122," Hammocks, wood framed, manufacturing ",175,350000,1,0,4,0,1,10,0,4,0,0,0,0,1,724914,1,2,2021,1/6/2022 18:07,
1428875,"Jack A. Farrior, Inc. Steelworks","Jack A. Farrior, Inc. Steelworks",561353247,9585 US 264-A,Farmville,NC,27828,332312," Barge sections, prefabricated metal, manufacturing ",61,131680,1,0,0,1,1,0,14,2,0,0,0,0,0,795819,1,2,2021,1/6/2022 18:09,
